Entity,Code,Year,Working_Hours,GDP,Population,Continent
Argentina,ARG,1950,2034.0,2600.2993,17037910.0,
Argentina,ARG,1951,2037.8667,2608.6318,17390378.0,
Argentina,ARG,1952,2041.7408,2332.4087,17742980.0,
Argentina,ARG,1953,2045.6223,2439.375,18094290.0,
Argentina,ARG,1954,2049.5112,2503.2183,18443313.0,
Argentina,ARG,1955,2053.4075,2636.3320000000003,18789415.0,
Argentina,ARG,1956,2057.311,2657.2512,19132405.0,
Argentina,ARG,1957,2061.2222,2748.3992,19472473.0,
Argentina,ARG,1958,2065.1406,2907.3999,19810165.0,
Argentina,ARG,1959,2069.0667,2693.7075,20146307.0,
Argentina,ARG,1960,2073.0,2851.4932,20481781.0,
Argentina,ARG,1961,2066.2004,2897.1411,20817270.0,
Argentina,ARG,1962,2059.4233,2903.8455,21153042.0,
Argentina,ARG,1963,2052.6685,2758.0132,21488916.0,
Argentina,ARG,1964,2045.9355,2853.7334,21824427.0,
Argentina,ARG,1965,2039.2249,3157.0315,22159644.0,
Argentina,ARG,1966,2032.5361,3179.866,22494031.0,
Argentina,ARG,1967,2025.8694,3241.2068,22828872.0,
Argentina,ARG,1968,2019.2245,3289.5591,23168268.0,
Argentina,ARG,1969,2012.6013,3562.4231,23517613.0,
Argentina,ARG,1970,2006.0,3611.5322,23880564.0,
Argentina,ARG,1971,2002.6611,3660.4167,24259564.0,
Argentina,ARG,1972,1999.3278,3661.5789,24653172.0,
Argentina,ARG,1973,1996.0,3801.1082,25056475.0,
Argentina,ARG,1974,1992.8422,3912.7463,25462305.0,
Argentina,ARG,1975,1989.6893,3800.7595,25865775.0,
Argentina,ARG,1976,1986.5415,3749.0464,26264681.0,
Argentina,ARG,1977,1983.3987,3948.0234,26661397.0,
Argentina,ARG,1978,1980.2609,3831.0532,27061041.0,
Argentina,ARG,1979,1977.1279,4016.116,27471046.0,
Argentina,ARG,1980,1974.0,3978.3108,27896532.0,
Argentina,ARG,1981,1961.2301,3948.0635,28338514.0,
Argentina,ARG,1982,1948.5427,4077.5071,28794550.0,
Argentina,ARG,1983,1935.9375,4349.3804,29262049.0,
Argentina,ARG,1984,1923.4137,4562.4604,29737097.0,
Argentina,ARG,1985,1910.9711,4387.3833,30216284.0,
Argentina,ARG,1986,1898.6089,4807.127,30698964.0,
Argentina,ARG,1987,1886.3267,5042.3491,31184411.0,
Argentina,ARG,1988,1874.1238,5290.8257,31668939.0,
Argentina,ARG,1989,1862.0,5018.7002,32148137.0,
Argentina,ARG,1990,1850.0,5553.8428,32618648.0,
Argentina,ARG,1991,1837.9608,6446.5576,33079002.0,
Argentina,ARG,1992,1826.0,7489.8384,33529320.0,
Argentina,ARG,1993,1850.3378,8488.1758,33970103.0,
Argentina,ARG,1994,1875.0,9765.499,34402669.0,
Argentina,ARG,1995,1881.9612,10810.947,34828168.0,
Argentina,ARG,1996,1888.9481,13809.471000000001,35246376.0,
Argentina,ARG,1997,1895.9611,14092.541000000001,35657438.0,
Argentina,ARG,1998,1903.0,13905.521,36063451.0,
Argentina,ARG,1999,1887.285,12945.701000000001,36467218.0,
Argentina,ARG,2000,1862.1362,12719.655,36870796.0,
Argentina,ARG,2001,1811.1526,11823.235,37275644.0,
Argentina,ARG,2002,1710.0365,10015.692,37681743.0,
Argentina,ARG,2003,1713.5746,10747.38,38087866.0,
Argentina,ARG,2004,1730.8173,11629.042,38491970.0,
Argentina,ARG,2005,1761.3994,12511.982,38892924.0,
Argentina,ARG,2006,1765.6013,13452.63,39289876.0,
Argentina,ARG,2007,1780.5565,14658.496000000001,39684303.0,
Argentina,ARG,2008,1781.4246,15489.021999999999,40080159.0,
Argentina,ARG,2009,1742.9043,14300.919,40482786.0,
Argentina,ARG,2010,1751.7655,15841.659,40895751.0,
Argentina,ARG,2011,1750.9741,17035.814,41320497.0,
Argentina,ARG,2012,1726.2584,16968.105,41755188.0,
Argentina,ARG,2013,1714.8711,16920.756,42196034.0,
Argentina,ARG,2014,1695.364,16233.318000000001,42637508.0,
Argentina,ARG,2015,1691.5363,16414.078,43075416.0,South America
Argentina,ARG,2016,1691.5363,16085.712,43508459.0,
Argentina,ARG,2017,1691.5363,16466.732,43937143.0,
Australia,AUS,1950,2178.2456,12282.998,8177348.0,
Australia,AUS,1951,2158.1013,11561.024,8398224.0,
Australia,AUS,1952,2138.1436,11111.49,8595064.0,
Australia,AUS,1953,2118.3701,12323.385,8782177.0,
Australia,AUS,1954,2098.7798,12957.638,8970121.0,
Australia,AUS,1955,2079.3704,13298.646999999999,9165700.0,
Australia,AUS,1956,2060.1406,13162.046,9371781.0,
Australia,AUS,1957,2041.0886,12961.374,9587459.0,
Australia,AUS,1958,2022.2129,13733.636999999999,9808595.0,
Australia,AUS,1959,2003.5116,14318.362,10028799.0,
Australia,AUS,1960,1984.9834,14223.364,10242070.0,
Australia,AUS,1961,1981.3214,14303.396999999999,10445836.0,
Australia,AUS,1962,1977.6663,14820.865,10643420.0,
Australia,AUS,1963,1974.0178,15573.809,10845179.0,
Australia,AUS,1964,1970.3761,16042.415,11065419.0,
Australia,AUS,1965,1966.7411,15928.881000000001,11313186.0,
Australia,AUS,1966,1963.1128,16717.168,11593402.0,
Australia,AUS,1967,1959.4912,17157.479,11899644.0,
Australia,AUS,1968,1955.8762,18118.461,12215704.0,
Australia,AUS,1969,1952.2679,19066.996,12518931.0,
Australia,AUS,1970,1948.6664,19375.006,12793030.0,
Australia,AUS,1971,1929.967,19742.918,13033130.0,
Australia,AUS,1972,1909.5677,20031.945,13244163.0,
Australia,AUS,1973,1896.1807,20641.898,13431790.0,
Australia,AUS,1974,1913.4988,19570.727,13605574.0,
Australia,AUS,1975,1900.2179999999998,19710.787,13773290.0,
Australia,AUS,1976,1910.6301,20364.744,13935722.0,
Australia,AUS,1977,1912.4364,20506.762,14092545.0,
Australia,AUS,1978,1913.2864,21251.311,14249403.0,
Australia,AUS,1979,1918.705,21696.08,14413002.0,
Australia,AUS,1980,1919.1102,22172.068,14588400.0,
Australia,AUS,1981,1900.6442,22893.998,14777241.0,
Australia,AUS,1982,1881.5066,22017.188,14979203.0,
Australia,AUS,1983,1869.0269,23008.324,15194644.0,
Australia,AUS,1984,1883.6864,23564.248,15423156.0,
Australia,AUS,1985,1870.23,23813.381,15663672.0,
Australia,AUS,1986,1880.6699,24030.885,15917580.0,
Australia,AUS,1987,1877.5311,25530.766,16183159.0,
Australia,AUS,1988,1874.5796,26605.639,16452258.0,
Australia,AUS,1989,1887.2697,27222.987999999998,16713989.0,
Australia,AUS,1990,1867.9515,26850.439,16960600.0,
Australia,AUS,1991,1853.8984,26420.824,17189235.0,
Australia,AUS,1992,1851.8408,27154.257999999998,17402179.0,
Australia,AUS,1993,1869.6207,27813.484,17603211.0,
Australia,AUS,1994,1877.7278,28736.486,17798526.0,
Australia,AUS,1995,1875.9148,29886.154,17993083.0,
Australia,AUS,1996,1868.7593,31260.986,18189274.0,
Australia,AUS,1997,1867.0762,32515.428,18387205.0,
Australia,AUS,1998,1851.2338,33244.352,18587027.0,
Australia,AUS,1999,1855.8291,34543.73,18788187.0,
Australia,AUS,2000,1854.0353,35218.34,18991434.0,
Australia,AUS,2001,1818.213,35957.848,19194676.0,
Australia,AUS,2002,1814.1021,36426.098,19401366.0,
Australia,AUS,2003,1806.7209,37605.285,19624163.0,
Australia,AUS,2004,1805.0198,38486.184,19879654.0,
Australia,AUS,2005,1803.0101,40717.324,20178543.0,
Australia,AUS,2006,1791.9933,40892.359,20526300.0,
Australia,AUS,2007,1792.6515,41270.238,20916339.0,
Australia,AUS,2008,1790.54,42713.223,21332293.0,
Australia,AUS,2009,1761.7957,41760.043,21750852.0,
Australia,AUS,2010,1769.3094,44854.902,22154687.0,
Australia,AUS,2011,1768.6494,46505.780999999995,22538002.0,
Australia,AUS,2012,1759.5193,46175.125,22903951.0,
Australia,AUS,2013,1755.8271,46714.155999999995,23254912.0,
Australia,AUS,2014,1747.9370000000001,46920.895,23596426.0,
Australia,AUS,2015,1747.009,44831.477,23932499.0,Oceania
Australia,AUS,2016,1734.215,46755.23,24262710.0,
Australia,AUS,2017,1731.4943,47392.621,24584619.0,
Austria,AUT,1950,2085.6694,5246.9312,6936442.0,
Austria,AUT,1951,2083.0156,5512.0391,6931346.0,
Austria,AUT,1952,2080.3652,5664.1211,6931194.0,
Austria,AUT,1953,2077.718,5943.1113,6935149.0,
Austria,AUT,1954,2075.0742,6368.3569,6942617.0,
Austria,AUT,1955,2072.4338,6989.8501,6953404.0,
Austria,AUT,1956,2069.7966,7489.9609,6967624.0,
Austria,AUT,1957,2067.1631,7869.4209,6985724.0,
Austria,AUT,1958,2064.5327,8162.041,7008415.0,
Austria,AUT,1959,2061.9058,8406.6279,7036554.0,
Austria,AUT,1960,2059.282,8984.2012,7070773.0,
Austria,AUT,1961,2046.6298,9427.8545,7111139.0,
Austria,AUT,1962,2034.0552,9630.5879,7156836.0,
Austria,AUT,1963,2021.558,9960.4346,7205991.0,
Austria,AUT,1964,2009.1375,10375.796,7256091.0,
Austria,AUT,1965,1996.7932,10633.069,7305154.0,
Austria,AUT,1966,1984.5249,11097.729,7352239.0,
Austria,AUT,1967,1972.3319,11351.078000000001,7397168.0,
Austria,AUT,1968,1960.2139,11782.448,7439581.0,
Austria,AUT,1969,1948.1703,12333.82,7479340.0,
Austria,AUT,1970,1890.1375,13075.815,7516238.0,
Austria,AUT,1971,1885.2879999999998,13713.572,7550339.0,
Austria,AUT,1972,1905.7499,14475.503999999999,7581120.0,
Austria,AUT,1973,1900.7313,15150.081,7607067.0,
Austria,AUT,1974,1978.6625,15635.721000000001,7626290.0,
Austria,AUT,1975,1903.9717,15693.401000000002,7637686.0,
Austria,AUT,1976,1898.0424,16094.695,7640755.0,
Austria,AUT,1977,1904.7831,16787.998,7636573.0,
Austria,AUT,1978,1844.0676,16734.252,7627762.0,
Austria,AUT,1979,1876.6804,17460.129,7617883.0,
Austria,AUT,1980,1881.0354,17684.906000000003,7609750.0,
Austria,AUT,1981,1819.1412,17645.518,7604512.0,
Austria,AUT,1982,1835.1189,17727.367,7602177.0,
Austria,AUT,1983,1829.9122,18097.127,7603100.0,
Austria,AUT,1984,1825.9255,18003.729,7607296.0,
Austria,AUT,1985,1821.5303,18392.459,7614874.0,
Austria,AUT,1986,1820.7109,19235.775,7625395.0,
Austria,AUT,1987,1808.7163,20000.637,7639351.0,
Austria,AUT,1988,1812.1312,21252.193,7658856.0,
Austria,AUT,1989,1825.2433,22326.397999999997,7686564.0,
Austria,AUT,1990,1826.0298,23529.439,7723954.0,
Austria,AUT,1991,1836.4442,24452.951,7772698.0,
Austria,AUT,1992,1804.9314,25277.766,7830938.0,
Austria,AUT,1993,1802.2981,25631.961,7892089.0,
Austria,AUT,1994,1800.5381,26713.586,7947215.0,
Austria,AUT,1995,1774.4364,27733.299,7990113.0,
Austria,AUT,1996,1807.2706,28277.605,8017852.0,
Austria,AUT,1997,1815.692,29661.541,8032873.0,
Austria,AUT,1998,1794.0305,30805.494,8041054.0,
Austria,AUT,1999,1797.9713,31911.775,8051116.0,
Austria,AUT,2000,1798.4323,33636.0,8069276.0,
Austria,AUT,2001,1785.4202,32745.068,8097755.0,
Austria,AUT,2002,1782.8479,33275.531,8134403.0,
Austria,AUT,2003,1773.9779,33923.613,8175855.0,
Austria,AUT,2004,1776.4658,35065.059,8216809.0,
Austria,AUT,2005,1752.4894,38239.336,8253656.0,
Austria,AUT,2006,1735.6696,38846.805,8285344.0,
Austria,AUT,2007,1724.7792,39991.918,8313731.0,
Austria,AUT,2008,1717.1951,41368.645,8341525.0,
Austria,AUT,2009,1673.0751,39393.852,8372657.0,
Austria,AUT,2010,1665.8439,40489.809,8409945.0,
Austria,AUT,2011,1671.6877,41933.937999999995,8453501.0,
Austria,AUT,2012,1647.8529,43265.530999999995,8502230.0,
Austria,AUT,2013,1632.0676,42553.879,8556191.0,
Austria,AUT,2014,1621.5658,44065.441,8615205.0,
Austria,AUT,2015,1598.8944,44626.293,8678667.0,Europe
Austria,AUT,2016,1609.3523,44791.379,8747306.0,
Austria,AUT,2017,1613.0519,46103.27,8819902.0,
Bangladesh,BGD,1970,2071.4104,1432.2178,64232486.0,
Bangladesh,BGD,1971,2075.1843,1387.0549,65531635.0,
Bangladesh,BGD,1972,2078.1372,1301.7422,66625706.0,
Bangladesh,BGD,1973,2079.9597,1092.6305,67637541.0,
Bangladesh,BGD,1974,2081.0764,1099.2302,68742222.0,
Bangladesh,BGD,1975,2085.5564,1039.2092,70066310.0,
Bangladesh,BGD,1976,2087.4951,1148.0819,71652386.0,
Bangladesh,BGD,1977,2089.5979,1199.8038,73463593.0,
Bangladesh,BGD,1978,2092.1418,1202.844,75450033.0,
Bangladesh,BGD,1979,2095.2627,1242.0933,77529040.0,
Bangladesh,BGD,1980,2099.0146,1206.9211,79639498.0,
Bangladesh,BGD,1981,2103.7871,1198.402,81767516.0,
Bangladesh,BGD,1982,2117.376,1164.0815,83932132.0,
Bangladesh,BGD,1983,2130.7109,1155.5234,86142490.0,
Bangladesh,BGD,1984,2143.5508,1235.6377,88416529.0,
Bangladesh,BGD,1985,2111.8611,1256.1466,90764180.0,
Bangladesh,BGD,1986,2083.7917,1255.6653,93187593.0,
Bangladesh,BGD,1987,2066.4663,1226.6855,95671159.0,
Bangladesh,BGD,1988,2052.2288,1246.6992,98186350.0,
Bangladesh,BGD,1989,2040.8845,1352.6293,100695496.0,
Bangladesh,BGD,1990,2122.0144,1378.3331,103171957.0,
Bangladesh,BGD,1991,2204.1492,1397.7717,105599125.0,
Bangladesh,BGD,1992,2182.9199,1406.3385,107983708.0,
Bangladesh,BGD,1993,2162.833,1411.4324,110350641.0,
Bangladesh,BGD,1994,2143.9639,1446.9573,112737684.0,
Bangladesh,BGD,1995,2126.3477,1483.7754,115169933.0,
Bangladesh,BGD,1996,2111.6362,1495.4797,117649927.0,
Bangladesh,BGD,1997,2141.6018,1462.7638,120160571.0,
Bangladesh,BGD,1998,2169.1011,1422.1139,122682818.0,
Bangladesh,BGD,1999,2194.2813,1352.0847,125189655.0,
Bangladesh,BGD,2000,2216.7761,1370.7682,127657862.0,
Bangladesh,BGD,2001,2129.5923,1384.5520000000001,130088709.0,
Bangladesh,BGD,2002,2044.2791,1431.2761,132478076.0,
Bangladesh,BGD,2003,1960.5166,1447.7852,134791598.0,
Bangladesh,BGD,2004,2061.4739,1460.9795,136986429.0,
Bangladesh,BGD,2005,2160.9841,1501.174,139035505.0,
Bangladesh,BGD,2006,2259.6313,1618.4756,140921154.0,
Bangladesh,BGD,2007,2245.3359,1787.8156,142660381.0,
Bangladesh,BGD,2008,2239.2898,1986.0731,144304164.0,
Bangladesh,BGD,2009,2241.0042,2135.9067,145924795.0,
Bangladesh,BGD,2010,2250.1528,2411.1021,147575433.0,
Bangladesh,BGD,2011,2311.7678,2763.1729,149273134.0,
Bangladesh,BGD,2012,2274.5391,2702.4185,151005733.0,
Bangladesh,BGD,2013,2231.4285,2821.0581,152761413.0,
Bangladesh,BGD,2014,2231.8721,2950.6099,154517385.0,
Bangladesh,BGD,2015,2232.3542,3114.0554,156256287.0,Asia
Bangladesh,BGD,2016,2232.3542,3218.9878,157977151.0,
Bangladesh,BGD,2017,2232.3542,3436.0527,159685421.0,
Barbados,BRB,1991,1658.1062,17387.346,261911.0,
Barbados,BRB,1992,1638.2186,17398.816000000003,262890.0,
Barbados,BRB,1993,1660.3339,17906.808999999997,263869.0,
Barbados,BRB,1994,1675.1111,18949.637,264893.0,
Barbados,BRB,1995,1694.7531,19639.818,265955.0,
Barbados,BRB,1996,1717.1149,22239.998,267047.0,
Barbados,BRB,1997,1727.7413,23057.336,268183.0,
Barbados,BRB,1998,1728.5961,21070.229,269334.0,
Barbados,BRB,1999,1733.9471,21424.039,270455.0,
Barbados,BRB,2000,1753.2524,21469.33,271511.0,
Barbados,BRB,2001,1764.2705,19464.514,272494.0,
Belgium,BEL,1950,2106.1504,7139.939,8637521.0,
Belgium,BEL,1951,2095.8718,7406.54,8680176.0,
Belgium,BEL,1952,2085.6436,7527.6045,8727988.0,
Belgium,BEL,1953,2075.4653,7723.5298,8779267.0,
Belgium,BEL,1954,2065.3364,8045.1558,8832697.0,
Belgium,BEL,1955,2055.2573,8354.7041,8887275.0,
Belgium,BEL,1956,2045.2272,8555.5527,8942408.0,
Belgium,BEL,1957,2035.246,8635.002,8997845.0,
Belgium,BEL,1958,2025.3136,8456.3232,9053640.0,
Belgium,BEL,1959,2015.4296,8665.5547,9110067.0,
Belgium,BEL,1960,2005.5939,9100.0879,9167361.0,
Belgium,BEL,1961,1993.6304,9550.5654,9225414.0,
Belgium,BEL,1962,1981.7379999999998,10008.563,9283545.0,
Belgium,BEL,1963,1969.9169,10322.027,9340419.0,
Belgium,BEL,1964,1958.1660000000002,10947.245,9394300.0,
Belgium,BEL,1965,1946.4854,11231.58,9443948.0,
Belgium,BEL,1966,1934.8744,11468.944,9488759.0,
Belgium,BEL,1967,1923.3326,11843.817,9529046.0,
Belgium,BEL,1968,1911.8597,12300.603000000001,9565591.0,
Belgium,BEL,1969,1900.4553,13034.069,9599651.0,
Belgium,BEL,1970,1889.1189,13767.337,9632179.0,
Belgium,BEL,1971,1879.7579,14257.366000000002,9663323.0,
Belgium,BEL,1972,1853.5769,15074.118,9692845.0,
Belgium,BEL,1973,1827.1119,16090.665,9720750.0,
Belgium,BEL,1974,1797.0769,16801.748,9747023.0,
Belgium,BEL,1975,1787.1979,16582.156000000003,9771582.0,
Belgium,BEL,1976,1787.9839,17631.613,9794771.0,
Belgium,BEL,1977,1762.5139,17859.873,9816693.0,
Belgium,BEL,1978,1743.7579,18516.902,9836812.0,
Belgium,BEL,1979,1726.9879,19067.021,9854372.0,
Belgium,BEL,1980,1707.126,20385.578,9868999.0,
Belgium,BEL,1981,1683.5220000000002,19386.529,9880594.0,
Belgium,BEL,1982,1669.516,18744.566000000003,9889819.0,
Belgium,BEL,1983,1675.5209,18167.617,9897877.0,
Belgium,BEL,1984,1699.5279999999998,18132.334,9906370.0,
Belgium,BEL,1985,1705.5309,17203.848,9916577.0,
Belgium,BEL,1986,1685.5239,18412.555,9928539.0,
Belgium,BEL,1987,1670.5179,19420.328,9942281.0,
Belgium,BEL,1988,1658.516,20938.209,9959011.0,
Belgium,BEL,1989,1649.511,21413.873,9980175.0,
